tweet_id,timestamp,name,stage,stage,breed,rating,confidence,retweet_count,favorite_count,text,jpg_url
750056684286914561,2016-07-04 20:00:23+00:00,Jameson,,,Saluki,1.1,0.484428,865.0,3061.0,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg
750041628174217216,2016-07-04 19:00:33+00:00,Beau,,,Labrador Retriever,1.3,0.252031,585.0,3065.0,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg
750026558547456000,2016-07-04 18:00:41+00:00,Jax,,,Standard Poodle,1.0,0.258732,757.0,2632.0,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg
750011400160841729,2016-07-04 17:00:26+00:00,Piper,doggo,,Boston Bull,1.1,0.0871498,867.0,3124.0,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg
749996283729883136,2016-07-04 16:00:22+00:00,Bo,,,Old English Sheepdog,1.2,0.515319,786.0,2955.0,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg
749981277374128128,2016-07-04 15:00:45+00:00,Atticus,,,,177.6,,2374.0,4942.0,This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh,
749774190421639168,2016-07-04 01:17:51+00:00,Lucy,,,Pekinese,1.2,0.8790120000000001,1272.0,4522.0,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg
749417653287129088,2016-07-03 01:41:06+00:00,Finn,pupper,,Papillon,1.1,0.772894,1576.0,5910.0,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg
749403093750648834,2016-07-03 00:43:15+00:00,None,,,Chesapeake Bay Retriever,1.0,0.694541,508.0,2525.0,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx,https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg
749395845976588288,2016-07-03 00:14:27+00:00,George,,,Pomeranian,1.0,0.973715,3294.0,8284.0,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg
749317047558017024,2016-07-02 19:01:20+00:00,Blu,floofer,,Wire-Haired Fox Terrier,1.2,0.155144,2150.0,5306.0,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg
749075273010798592,2016-07-02 03:00:36+00:00,Boomer,doggo,,,1.1,,1985.0,5561.0,This is Boomer. He's self-baptizing. Other doggo not ready to renounce sins. 11/10 spiritually awakened af https://t.co/cRTJiQQk9o,
749064354620928000,2016-07-02 02:17:13+00:00,Winston,,,Pug,1.1,0.985222,1470.0,4655.0,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg
749036806121881602,2016-07-02 00:27:45+00:00,Dietrich,,,West Highland White Terrier,0.8,0.0195223,763.0,2996.0,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC,https://pbs.twimg.com/media/CmUciKgWIAA97sH.jpg
748977405889503236,2016-07-01 20:31:43+00:00,not,,,German Short-Haired Pointer,1.0,0.742216,3265.0,10423.0,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX,https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg
748932637671223296,2016-07-01 17:33:49+00:00,Divine,doggo,,Borzoi,1.3,0.742912,2161.0,5602.0,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg
748705597323898880,2016-07-01 02:31:39+00:00,None,,,,1.3,,918.0,2689.0,#BarkWeek is getting rather heckin terrifying over here. Doin me quite the spooken. 13/10 (vid by @corgi_zero) https://t.co/eA7k1ZQslA,
748699167502000129,2016-07-01 02:06:06+00:00,Tripp,,,Pembroke,1.1,0.849029,1523.0,4592.0,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg
748692773788876800,2016-07-01 01:40:41+00:00,his,doggo,,,1.0,,1286.0,4107.0,That is Quizno. This is his beach. He does not tolerate human shenanigans on his beach. 10/10 reclaim ur land doggo https://t.co/vdr7DaRSa7,
748575535303884801,2016-06-30 17:54:50+00:00,one,,,Soft-Coated Wheaten Terrier,0.6,0.0864988,1910.0,5861.0,This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd,https://pbs.twimg.com/media/CmN5ecNWMAE6pnf.jpg
748568946752774144,2016-06-30 17:28:39+00:00,Cora,,,Tibetan Terrier,1.2,0.32816100000000004,647.0,2133.0,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg
748346686624440324,2016-06-30 02:45:28+00:00,None,,,Borzoi,1.0,0.5964550000000001,1186.0,5051.0,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg
748337862848962560,2016-06-30 02:10:24+00:00,None,pupper,,,1.3,,3936.0,7350.0,SWIM AWAY PUPPER SWIM AWAY 13/10 #BarkWeek  https://t.co/QGGhZoTcwy,
748324050481647620,2016-06-30 01:15:31+00:00,Duke,,,Shetland Sheepdog,1.1,0.880499,724.0,3568.0,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg
748307329658011649,2016-06-30 00:09:04+00:00,None,,,,0.7,,685.0,3577.0,"This sherk must've leapt out of the water and into the canoe, trapping the human. Won't even help paddle smh. 7/10 https://t.co/KubWEqOIgO",
748220828303695873,2016-06-29 18:25:21+00:00,None,,,,1.3,,7441.0,13648.0,Stop what you're doing and watch this heckin masterpiece right here. Both 13/10 https://t.co/3BOVI2WZoH,
747963614829678593,2016-06-29 01:23:16+00:00,None,pupper,,Kelpie,1.0,0.307672,2051.0,5581.0,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg
747933425676525569,2016-06-28 23:23:19+00:00,None,,,Samoyed,1.1,0.998201,2449.0,6398.0,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg
747885874273214464,2016-06-28 20:14:22+00:00,a,,,Kuvasz,0.8,0.40845,929.0,2830.0,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg
747844099428986880,2016-06-28 17:28:22+00:00,Huxley,,,Pembroke,1.1,0.360428,716.0,2725.0,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg
747816857231626240,2016-06-28 15:40:07+00:00,a,,,Pembroke,0.4,0.7689229999999999,1115.0,4682.0,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg
747651430853525504,2016-06-28 04:42:46+00:00,None,pupper,,,1.2,,147.0,1324.0,Other pupper asked not to have his identity shared. Probably just embarrassed about the headbutt. Also 12/10 it'll be ok mystery pup,
747648653817413632,2016-06-28 04:31:44+00:00,Keurig,,,,1.2,,5580.0,12443.0,This is Keurig. He apparently headbutts other dogs to greet them. Not cool Keurig. So fluffy tho 12/10  https://t.co/zexdr61Q5M,
747600769478692864,2016-06-28 01:21:27+00:00,Bookstore,,,Chesapeake Bay Retriever,1.0,0.804363,540.0,2256.0,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg
747594051852075008,2016-06-28 00:54:46+00:00,None,,,Basenji,1.1,0.389136,1002.0,3551.0,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg
747512671126323200,2016-06-27 19:31:23+00:00,None,,,Cardigan,1.0,0.111493,1544.0,5332.0,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg
747461612269887489,2016-06-27 16:08:30+00:00,None,,,,1.0,,1003.0,3745.0,Never seen a shark hold another shark like this before. Must be evolving. Both 10/10 please only send dogs though https://t.co/x4IUNKV79Y,
747439450712596480,2016-06-27 14:40:26+00:00,Linus,,,,1.2,,1836.0,5234.0,This is Linus. He just wanted to say hello but no one's paying attention. 12/10 (vid by @rebeccacollinzz) https://t.co/VCijm2eVpR,
747242308580548608,2016-06-27 01:37:04+00:00,None,pupper,,,1.3,,2779.0,0.0,RT @dog_rates: This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://…,
747219827526344708,2016-06-27 00:07:44+00:00,Atticus,,,Shetland Sheepdog,1.1,0.548018,1499.0,5080.0,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg
747204161125646336,2016-06-26 23:05:29+00:00,Clark,,,,1.0,,870.0,3242.0,This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet https://t.co/dmdEBOEctC,
747103485104099331,2016-06-26 16:25:26+00:00,None,,,Labrador Retriever,1.1,0.991954,3794.0,9206.0,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7",https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg
746906459439529985,2016-06-26 03:22:31+00:00,None,,,,0.0,,284.0,2800.0,"PUPDATE: can't see any. Even if I could, I couldn't reach them to pet. 0/10 much disappointment https://t.co/c7WXaB2nqX",
746872823977771008,2016-06-26 01:08:52+00:00,a,,,Pembroke,1.1,0.540201,2045.0,5788.0,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg
746818907684614144,2016-06-25 21:34:37+00:00,None,,,Ibizan Hound,1.3,0.101537,1671.0,5133.0,"Guys... Dog Jesus 2.0
13/10 buoyant af https://t.co/CuNA7OwfKQ",https://pbs.twimg.com/media/Cl071YVWEAAlF7N.jpg
746790600704425984,2016-06-25 19:42:08+00:00,None,,,Boston Bull,1.0,0.936183,1530.0,4702.0,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg
746757706116112384,2016-06-25 17:31:25+00:00,Maddie,,,,1.1,,3745.0,9229.0,This is Maddie. She gets some wicked air time. Hardcore barkour. 11/10 nimble af https://t.co/bROYbceZ1u,
746726898085036033,2016-06-25 15:29:00+00:00,Abby,,,Golden Retriever,1.2,0.25650500000000004,1720.0,5845.0,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg
746542875601690625,2016-06-25 03:17:46+00:00,None,floofer,,,1.1,,1819.0,4867.0,Here's a golden floofer helping with the groceries. Bed got in way. Still 11/10 helpful af (vid by @categoen) https://t.co/6ZRoZUWFmd,
746521445350707200,2016-06-25 01:52:36+00:00,Shaggy,,,,1.0,,941.0,0.0,RT @dog_rates: This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy https:/…,
746507379341139972,2016-06-25 00:56:43+00:00,Shiloh,,,Toy Poodle,1.0,0.508292,1041.0,4496.0,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg
746369468511756288,2016-06-24 15:48:42+00:00,an,,,German Shepherd,0.9,0.622957,1562.0,5991.0,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg
746131877086527488,2016-06-24 00:04:36+00:00,Gustav,,,Chow,1.0,0.575637,2099.0,6647.0,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg
746056683365994496,2016-06-23 19:05:49+00:00,Arlen,,,Shetland Sheepdog,1.1,0.43332,780.0,3455.0,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg
745789745784041472,2016-06-23 01:25:06+00:00,Gus,,,Pekinese,1.0,0.984267,1017.0,3855.0,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg
745712589599014916,2016-06-22 20:18:30+00:00,Percy,,,Chow,0.7,0.06275449999999999,2223.0,6760.0,This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg
745433870967832576,2016-06-22 01:50:58+00:00,Lenox,doggo,,Basset,1.0,1.44895e-05,2437.0,6815.0,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg
745422732645535745,2016-06-22 01:06:43+00:00,very,,,Labrador Retriever,0.9,0.6638,2316.0,8262.0,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg
745314880350101504,2016-06-21 17:58:09+00:00,Sugar,,,,1.2,,2627.0,6890.0,This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64,
745074613265149952,2016-06-21 02:03:25+00:00,Jeffrey,,,,1.1,,3336.0,7556.0,This is Jeffrey. He wasn't prepared to execute such advanced barkour. Still 11/10 would totally pet https://t.co/MuuwkkLrHh,
745057283344719872,2016-06-21 00:54:33+00:00,Oliver,,,Shetland Sheepdog,1.2,0.963985,2150.0,6990.0,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg
744995568523612160,2016-06-20 20:49:19+00:00,Abby,puppo,,Old English Sheepdog,0.9,0.4274810000000001,588.0,2860.0,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg
744971049620602880,2016-06-20 19:11:53+00:00,Indie,,,Toy Poodle,1.2,0.497755,2565.0,7598.0,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg
744709971296780288,2016-06-20 01:54:27+00:00,Harvey,,,Shetland Sheepdog,1.0,0.234431,1496.0,5402.0,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg
744334592493166593,2016-06-19 01:02:50+00:00,Blanket,,,Samoyed,1.1,0.960543,2010.0,6522.0,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg
744234799360020481,2016-06-18 18:26:18+00:00,None,doggo,,Labrador Retriever,1.3,0.825333,74216.0,150409.0,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg
744223424764059648,2016-06-18 17:41:06+00:00,actually,pupper,,,1.2,,346.0,1597.0,"This is actually a pupper and I'd pet it so well. 12/10
https://t.co/RNqS7C4Y4N",
743980027717509120,2016-06-18 01:33:55+00:00,Geno,,,Bull Mastiff,1.1,0.97573,1049.0,4028.0,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg
743895849529389061,2016-06-17 19:59:26+00:00,None,,,Dalmatian,1.0,0.562315,926.0,3526.0,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg
743835915802583040,2016-06-17 16:01:16+00:00,None,,,,1.0,,1977.0,0.0,RT @dog_rates: Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0Dv…,
743609206067040256,2016-06-17 01:00:24+00:00,Stark,,,Weimaraner,1.0,0.982794,1333.0,4312.0,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg
743595368194129920,2016-06-17 00:05:25+00:00,Harold,,,,0.7,,6233.0,17658.0,This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet https://t.co/EVuqdEO66N,
743545585370791937,2016-06-16 20:47:36+00:00,Bentley,,,Standard Poodle,1.1,0.06058350000000001,902.0,3408.0,Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg
743510151680958465,2016-06-16 18:26:48+00:00,Beya,,,,1.3,,3563.0,7641.0,"This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH",
743253157753532416,2016-06-16 01:25:36+00:00,Kilo,puppo,,Malamute,1.0,0.442612,1172.0,4087.0,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg
743222593470234624,2016-06-15 23:24:09+00:00,a,pupper,,Kuvasz,1.2,0.350629,1831.0,5978.0,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg
743210557239623680,2016-06-15 22:36:19+00:00,Kayla,,,Golden Retriever,1.0,0.930705,1309.0,3704.0,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg
742534281772302336,2016-06-14 01:49:03+00:00,None,doggo,,,1.1,,3420.0,6803.0,"For anyone who's wondering, this is what happens after a doggo catches it's tail... 11/10 https://t.co/G4fNhzelDv",
742528092657332225,2016-06-14 01:24:27+00:00,Maxaroni,,,,1.0,,1872.0,4259.0,This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 https://t.co/UHvjxm9B0O,
742465774154047488,2016-06-13 21:16:49+00:00,None,pupper,,,1.4,,3753.0,6992.0,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z",
742423170473463808,2016-06-13 18:27:32+00:00,Bell,,,,1.2,,3569.0,9466.0,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,
742385895052087300,2016-06-13 15:59:24+00:00,Phil,,,Cardigan,1.1,0.5669109999999999,1874.0,6552.0,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg
742161199639494656,2016-06-13 01:06:33+00:00,Doug,,,,1.2,,1303.0,4143.0,This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL,
742150209887731712,2016-06-13 00:22:53+00:00,Edmund,pupper,,French Bulldog,0.8,0.07141439999999999,1474.0,4916.0,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg
741793263812808706,2016-06-12 00:44:30+00:00,None,,,Kuvasz,1.0,0.311325,1438.0,4383.0,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg
741743634094141440,2016-06-11 21:27:17+00:00,Aqua,pupper,,Labrador Retriever,1.1,0.786089,2616.0,7859.0,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg
741438259667034112,2016-06-11 01:13:51+00:00,Tucker,,,Chesapeake Bay Retriever,0.9,0.292675,781.0,3558.0,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg
741303864243200000,2016-06-10 16:19:48+00:00,Theodore,,,Chihuahua,1.2,0.7681560000000001,3064.0,8452.0,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg
741099773336379392,2016-06-10 02:48:49+00:00,Ted,,,,1.1,,5273.0,9610.0,This is Ted. He's given up. 11/10 relatable af https://t.co/7muyOQXbGJ,
741067306818797568,2016-06-10 00:39:48+00:00,just,"doggo, pupper","doggo, pupper",,1.2,,2947.0,9188.0,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,
740995100998766593,2016-06-09 19:52:53+00:00,Leo,,,Malamute,1.0,0.454363,2589.0,6106.0,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg
740711788199743490,2016-06-09 01:07:06+00:00,None,,,Toy Poodle,0.9,0.388277,900.0,3268.0,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,https://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg
740699697422163968,2016-06-09 00:19:04+00:00,Chip,,,,0.8,,745.0,2746.0,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK,
740676976021798912,2016-06-08 22:48:46+00:00,Baloo,pupper,,Norwegian Elkhound,1.1,0.275225,6511.0,17458.0,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg
740373189193256964,2016-06-08 02:41:38+00:00,None,,,Golden Retriever,0.8181818181818182,0.8076439999999999,12705.0,33708.0,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ",https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg
740365076218183684,2016-06-08 02:09:24+00:00,None,,,,1.0,,409.0,2364.0,When the photographer forgets to tell you where to look... 10/10 https://t.co/u1GHWxhC85,
740359016048689152,2016-06-08 01:45:19+00:00,Chase,,,Golden Retriever,0.9,0.8636870000000001,822.0,3162.0,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg
740214038584557568,2016-06-07 16:09:13+00:00,getting,,,Chesapeake Bay Retriever,1.0,0.586414,1872.0,6437.0,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg
739979191639244800,2016-06-07 00:36:02+00:00,Nollie,,,Irish Water Spaniel,1.2,0.2858,5644.0,19207.0,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg
739932936087216128,2016-06-06 21:32:13+00:00,Rorie,,,Redbone,1.0,0.243904,1031.0,3906.0,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg
739844404073074688,2016-06-06 15:40:26+00:00,Simba,,,Toy Poodle,1.2,0.342397,819.0,3658.0,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg
739623569819336705,2016-06-06 01:02:55+00:00,None,doggo,,,1.2,,1298.0,3626.0,Here's a doggo that don't need no human. 12/10 independent af (vid by @MichelleLiuCee) https://t.co/vdgtdb6rON,
739606147276148736,2016-06-05 23:53:41+00:00,Benji,pupper,,Blenheim Spaniel,0.9,0.933755,1580.0,5200.0,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg
